,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,gross_perforated_length,number_of_stages,total_proppant,total_fluid,true_vertical_depth,ffs_frac_type,proppant_intensity,frac_fluid_intensity,average_stage_length,average_proppant_per_stage,average_frac_fluid_per_stage,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,pad_id,relative_well_position,batch_frac_classification,well_family_relationship,frac_type,frac_seasoning,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
29912,1471958.502,994031.3074,1477538.0890000002,993834.057,1066,2126.968504,10.0,301000.0,402364.5623,5299.212598,Slickwater Linear Hybrid,68.87747748,189.1727882,475.492126,10854.85714,83379.1629,0.234154289,4.270688369,0.0,109717,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,54.0,1475185.99,994364.7323,1477630.705,994143.237
29913,1450543.679,926325.6398,1451541.637,926787.9399,1238,4879.92126,10.0,299428.5714,1330148.206,5261.8110240000005,Slickwater Crosslink Hybrid,61.35930387,272.5757517,475.492126,10854.85714,83379.1629,0.22510918,4.442288855,1.0,109836,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,39.0,1454110.483,926572.903,1456606.112,926298.0237
29914,1486136.579,960466.9141,1493751.999,959301.0368,1066,6842.519684999999,10.0,221428.5714,1347415.209,5222.440945,Slickwater Crosslink Hybrid,32.3606773,196.9179879,475.492126,10854.85714,83379.1629,0.164335811,6.085100942,1.5,110002,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,43.0,1490545.546,960042.8619,1493894.729,959747.7451
29915,1431412.9119999998,934473.2149,1436300.782,933731.8766,1237,4544.291339,10.0,163142.8571,636910.5986,5226.377953,Slickwater Crosslink Hybrid,35.90061574,140.15619840000002,475.492126,10854.85714,83379.1629,0.256147185,3.90400542,1.0,114559,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1434102.4019999998,934174.32,1436327.4519999998,933991.7479
29917,1485678.711,939600.6474,1490730.155,938817.0185,1237,4685.03937,10.0,137857.1429,676017.1046,5232.283465,Slickwater Crosslink Hybrid,29.42496999,144.2927265,475.492126,10854.85714,83379.1629,0.203925525,4.903751018,1.0,102885,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1488478.275,939332.4283,1490763.279,939105.4125
29918,1440588.961,959800.4949,1445543.21,959011.0626,1237,4617.125984,10.0,128000.0,627192.0971,5172.244094,Slickwater Crosslink Hybrid,27.72287359,135.8403689,475.492126,10854.85714,83379.1629,0.204084204,4.899938258,1.0,112640,Outer Well,Unknown,Infill Child Well,Primary Frac,43.0,1443421.629,959502.8031,1445578.1609999998,959292.8226
29919,1447507.123,935100.2844,1452440.492,933905.393,1238,4198.818898,10.0,300571.4286,1249315.693,5292.322835,Slickwater Crosslink Hybrid,71.58475655,297.5397901,475.492126,10854.85714,83379.1629,0.240588852,4.156468562,1.0,102927,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,49.0,1450403.175,934365.2827,1452497.331,934189.3244
29920,1447864.956,937481.8681,1452836.3280000002,936513.2452,1238,4354.330709000001,10.0,298857.1429,1234107.977,5251.968504,Slickwater Crosslink Hybrid,68.63446138,283.4208192,475.492126,10854.85714,83379.1629,0.242164501,4.129424396,1.0,102518,Outer Well,Batch-Sequential Frac,Sibling Well,Primary Frac,41.0,1450743.791,936986.6707,1452878.721,936796.2916
29921,1508227.242,1019694.907,1513706.909,1018916.133,1094,4631.8897640000005,10.0,298857.1429,649352.6719,5199.80315,Slickwater Crosslink Hybrid,68.63446138,140.1917371,475.492126,10854.85714,83379.1629,0.242164501,4.129424396,1.0,107884,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,17.0,1511391.645,1019400.409,1513737.52,1019226.584
29923,1434156.219,955236.8447,1439513.625,954628.6485,1237,4884.84252,10.0,145142.8571,663942.6028,5209.645669,Slickwater Crosslink Hybrid,29.71290406,135.918937,475.492126,10854.85714,83379.1629,0.218607537,4.574407696000001,1.0,114598,Outer Well,Unknown,Infill Child Well,Primary Frac,17.0,1437119.7219999998,955046.9967,1439534.58,954931.4681
29924,1466881.728,940492.0709,1474698.995,939371.9185,1238,6989.173228000001,10.0,440428.5714,2128677.329,5211.614173,Slickwater Crosslink Hybrid,63.01583278,304.5678308,475.492126,10854.85714,83379.1629,0.206902458,4.833195364,1.5,107687,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,53.0,1471139.546,940173.3188,1474745.1069999998,939818.7509
29925,1428027.983,951167.7412,1433450.3269999998,950212.5064,1237,4973.425197,10.0,143000.0,695748.6077,5198.818898,Slickwater Crosslink Hybrid,28.75282011,139.8932486,475.492126,10854.85714,83379.1629,0.205534008,4.865374879,1.0,112325,Outer Well,Unknown,Infill Child Well,Primary Frac,53.0,1431055.832,950731.9126,1433490.264,950522.2795
29926,1467026.237,942508.2954,1474902.887,940858.3692,1238,6936.023622,10.0,452142.8571,1831480.283,5193.897638,Slickwater Crosslink Hybrid,65.18761783,264.0533515,475.492126,10854.85714,83379.1629,0.246872905,4.050667294,1.5,114690,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,38.0,1471407.614,941728.1995,1475004.935,941380.5102
29927,1467450.87,945178.8864,1475376.954,943805.7076,1238,7217.519684999999,10.0,450857.1429,2192847.339,5214.566929,Slickwater Crosslink Hybrid,62.4670472,303.8228415,475.492126,10854.85714,83379.1629,0.205603525,4.86372984,1.5,110609,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,41.0,1471863.767,944523.4073,1475427.512,944181.62
29928,1451548.887,929240.8898,1456989.576,928574.06,1238,4628.937008,10.0,301285.7143,1356126.21,5271.653543,Slickwater Crosslink Hybrid,65.08745178,292.9670911,475.492126,10854.85714,83379.1629,0.222166427,4.501130142,1.0,111924,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,39.0,1454610.395,929132.4421,1457014.9330000002,928884.5851
29929,1454452.385,948114.1322,1448761.71,949872.7455,1050,5419.291339,10.0,210857.1429,1353739.21,5169.291339,Slickwater Crosslink Hybrid,38.90861917,249.800043,475.492126,10854.85714,83379.1629,0.155759057,6.420172403,1.0,112282,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,53.0,1451381.145,949283.9728,1448674.8490000002,949546.6584
29930,1529684.358,946257.0585,1535029.802,945417.343,1238,4761.8110240000005,10.0,213428.5714,1048807.662,5117.125984,Slickwater Crosslink Hybrid,44.8208823,220.25394480000003,475.492126,10854.85714,83379.1629,0.203496388,4.914092126,1.0,108458,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,102.0,1532739.9719999998,945866.6748,1535112.77,945626.9847
29932,1454449.62,948095.96,1459945.132,948393.6653,1050,4623.0314960000005,10.0,150857.1429,932634.4062,5179.133858,Slickwater Crosslink Hybrid,32.63164938,201.736546,475.492126,10854.85714,83379.1629,0.1617537819999999,6.182235647000001,1.0,112282,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,56.0,1457581.144,948896.9455,1459916.885,948706.3121
29933,1433768.248,952833.8812,1426203.2219999998,953985.4611,1237,7121.062992,10.0,199285.7143,836333.6294,5156.4960630000005,Slickwater Crosslink Hybrid,27.98538849,117.4450543,475.492126,10854.85714,83379.1629,0.238284947,4.196656205,1.5,113237,Outer Well,Unknown,Infill Child Well,Primary Frac,56.0,1429611.272,953234.0902,1426159.836,953551.2316
29935,1470496.243,949919.1833,1476101.23,949071.7172,1238,4750.0,10.0,295285.7143,1453838.225,5224.409449,Slickwater Crosslink Hybrid,62.16541353,306.07120530000003,475.492126,10854.85714,83379.1629,0.2031076839999999,4.92349665,1.0,116625,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,36.0,1473800.08,949541.8155,1476181.753,949286.9615
29937,1427325.544,945797.8376,1422401.5669999998,946543.1138,1237,2012.795276,10.0,144142.8571,576817.0893,5111.220472,Slickwater Crosslink Hybrid,71.61327279,286.5751407,475.492126,10854.85714,83379.1629,0.249893527,4.001704286,0.0,104911,Outer Well,Unknown,Infill Child Well,Primary Frac,36.0,1424578.773,946051.4801,1422371.3269999998,946261.8211
29939,1438136.392,944148.5351,1443108.166,943377.3952,1237,4637.795276,10.0,139428.5714,645135.9332,5194.88189,Slickwater Crosslink Hybrid,30.06354596,139.1040128,475.492126,10854.85714,83379.1629,0.21612278,4.626999521,1.0,101094,Standalone Well,Unknown,Standalone Well,Primary Frac,36.0,1440888.261,943857.2057,1443140.301,943662.0873
29940,1443935.189,932477.8945,1443108.166,943377.3952,1153,6980.314961,15.0,158581.8571,1402316.217,5230.314961,Slickwater Crosslink Hybrid,22.71843864,200.8958371,465.3543307,10572.12381,93487.7478,0.1130856619999999,8.842854046,1.5,115075,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,101.0,1439885.303,932620.251,1436563.632,932961.8819
29941,1471640.454,952981.7192,1466503.225,954288.1845,1153,4480.314961,15.0,193647.6429,1118154.673,5258.858268,Slickwater Crosslink Hybrid,43.22188162,249.5705509,298.68766400000004,12909.84286,74543.64487,0.173185023,5.774171359,1.0,104851,Inner Well,Non-Batch Frac,Infill Child Well,Primary Frac,81.0,1468842.435,953758.9183,1466440.625,953995.088
29942,1549377.258,964608.0249,1543608.544,965451.0168,1211,4681.102362,15.0,120571.4286,552592.4308,5027.559055,Slickwater Crosslink Hybrid,25.75705875,118.0474999,298.68766400000004,12909.84286,74543.64487,0.218192327,4.583112577,1.0,106026,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,35.0,1546031.71,964872.37,1543574.102,965123.3222
29944,1494508.727,930916.6762,1543608.544,965451.0168,1238,3557.0866140000003,15.0,120571.4286,552592.4308,5184.055118,Slickwater Crosslink Hybrid,25.75705875,118.0474999,298.68766400000004,12909.84286,74543.64487,0.218192327,4.583112577,1.0,101432,Standalone Well,Unknown,Standalone Well,Primary Frac,35.0,1497712.0269999998,930631.5559,1500276.637,930344.4156
29946,1443983.861,945262.1766,1438387.632,946116.1592,1237,4978.346457,15.0,139428.5714,676017.1046,5221.456693,Slickwater Crosslink Hybrid,28.00700446,135.7914943,298.68766400000004,12909.84286,74543.64487,0.2062500639999999,4.848483332,1.0,114805,Standalone Well,Unknown,Standalone Well,Primary Frac,35.0,1440893.045,945553.9156,1438351.873,945795.1249
29947,1428315.148,947656.941,1422684.417,948500.6648,1237,4925.19685,15.0,143857.1429,622821.0964,5074.80315,Slickwater Crosslink Hybrid,29.208404700000003,126.45608190000002,298.68766400000004,12909.84286,74543.64487,0.23097667,4.329441584,1.0,111109,Outer Well,Unknown,Infill Child Well,Primary Frac,35.0,1425222.773,947944.0213,1422648.991,948180.6383
29948,1473916.7780000002,932646.8916,1422684.417,948500.6648,1137,4810.03937,15.0,273000.0,1396488.216,5204.724409,Slickwater Crosslink Hybrid,56.7562922,290.3278141,298.68766400000004,12909.84286,74543.64487,0.195490371,5.115341451,1.0,106637,Outer Well,Unknown,Infill Child Well,Primary Frac,35.0,1476422.06,931476.9624,1478879.187,931231.2406
29949,1444622.753,949510.7899,1438957.7880000002,950372.8538,1050,4687.992126,15.0,185857.1429,1129095.83,5141.732282999999,Slickwater Crosslink Hybrid,39.64536157,240.848491,298.68766400000004,12909.84286,74543.64487,0.164607058,6.075073641,1.0,112173,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,80.0,1441280.2759999998,949828.9416,1438914.137,950059.2178
29950,1506638.496,974608.3094,1512113.122,973772.6845,1153,4773.622047,13.0,79397.64286,690835.1069,5245.07874,Slickwater Crosslink Hybrid,16.63257838,144.7192719,367.2016959,6107.510989,53141.16207,0.114929948,8.700952346000001,1.0,106706,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,40.0,1509773.864,974316.9718,1512105.7019999998,974071.7369
29951,1433333.429,952469.0572,1439028.375,951586.72,1237,4968.503937,13.0,143142.8571,641002.5992,5240.15748,Slickwater Crosslink Hybrid,28.81005207,129.0132014,367.2016959,6107.510989,53141.16207,0.223310884,4.47806207,1.0,105777,Outer Well,Unknown,Infill Child Well,Primary Frac,40.0,1436557.451,952163.4326,1439064.17,951910.3971
29952,1480849.9719999998,943010.1763,1488407.9109999998,941854.0802,1237,7024.606298999999,13.0,190142.8571,790500.1223,5225.393701,Slickwater Crosslink Hybrid,27.06811586,112.5330145,367.2016959,6107.510989,53141.16207,0.240534886,4.157401094,1.5,104947,Standalone Well,Unknown,Standalone Well,Primary Frac,40.0,1485032.031,942609.7485,1488449.406,942278.8834
29953,1511662.336,1039855.019,1488407.9109999998,941854.0802,1029,4308.070866,13.0,190142.8571,790500.1223,5229.330709000001,Slickwater Crosslink Hybrid,27.06811586,112.5330145,367.2016959,6107.510989,53141.16207,0.240534886,4.157401094,1.0,104690,Standalone Well,Unknown,Standalone Well,Primary Frac,40.0,1514602.754,1039495.19,1516746.178,1039323.894
29954,1480854.149,946183.3768,1476161.9419999998,947535.6797,1066,4127.952756000001,13.0,200000.0,1179798.183,5231.299213,Slickwater Crosslink Hybrid,48.45016691,285.8070943,367.2016959,6107.510989,53141.16207,0.1695205189999999,5.898990913,1.0,111097,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,25.0,1478028.1,947031.176,1476042.748,947277.7709
29955,1452022.061,934399.604,1460245.559,932463.8729,1238,7496.062992,13.0,449285.7143,2175270.337,5116.141732,Slickwater Crosslink Hybrid,59.93622449,290.1883747,367.2016959,6107.510989,53141.16207,0.206542473,4.841619191,1.5,106879,Outer Well,Unknown,Sibling Well,Primary Frac,25.0,1456555.773,933322.4667,1460336.868,932932.1474
29956,1451971.669,934407.2515,1460354.775,933280.637,1238,7496.062992,13.0,450571.4286,2184508.338,5253.937008,Slickwater Crosslink Hybrid,60.1077431,291.4207552,367.2016959,6107.510989,53141.16207,0.206257592,4.848306394,1.5,106879,Inner Well,Unknown,Infill Child Well,Primary Frac,25.0,1456622.988,934228.7897,1460431.334,933848.411
29957,1427756.978,948538.8131,1433072.7869999998,947730.4398,1237,4968.503937,13.0,144142.8571,594983.0921,5203.740157,Slickwater Crosslink Hybrid,29.0113199,119.7509551,367.2016959,6107.510989,53141.16207,0.2422637869999999,4.127732056,1.0,110415,Standalone Well,Unknown,Standalone Well,Primary Frac,25.0,1430762.4009999998,948254.4346,1433102.204,948019.1364
29959,1442197.124,970409.7363,1447214.458,969478.8659,1050,4147.637795000001,13.0,144142.8571,594983.0921,5158.464567,Slickwater Crosslink Hybrid,29.0113199,119.7509551,367.2016959,6107.510989,53141.16207,0.2422637869999999,4.127732056,1.0,110349,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,70.0,1445130.5480000002,969974.7293,1447255.065,969763.4685
29960,1443137.221,928355.9062,1448735.34,927513.7635,1153,4448.818898,13.0,144142.8571,594983.0921,5253.937008,Slickwater Crosslink Hybrid,29.0113199,119.7509551,367.2016959,6107.510989,53141.16207,0.2422637869999999,4.127732056,1.0,104048,Standalone Well,Unknown,Standalone Well,Primary Frac,70.0,1445737.564,928112.389,1447734.3069999998,927906.4708
29961,1434186.681,955436.8593,1426615.009,956593.1516,1237,7114.173228000001,13.0,199285.7143,790872.1224,5097.440945,Slickwater Crosslink Hybrid,28.01249111,111.1685219,367.2016959,6107.510989,53141.16207,0.251982221,3.968533948,1.5,104501,Outer Well,Unknown,Infill Child Well,Primary Frac,70.0,1429990.906,955833.0792,1426565.939,956161.0528
29962,1394830.754,945987.3588,1400645.59,945194.4019,1211,4977.362204999999,13.0,201857.1429,1302144.13,5058.070866,Slickwater Crosslink Hybrid,40.55504393,261.6132957,367.2016959,6107.510989,53141.16207,0.155019048,6.450820177000001,1.0,103300,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,0.0,1398249.758,945755.643,1400677.019,945525.1039
29963,1394898.5580000002,944906.1842,1389137.832,945715.5483,1211,4695.866142,13.0,195285.7143,1204881.615,5129.92126,Slickwater Crosslink Hybrid,41.58672935,256.583467,367.2016959,6107.510989,53141.16207,0.162078757,6.169840018,1.0,103893,Standalone Well,Unknown,Standalone Well,Primary Frac,0.0,1391581.61,945132.0581,1389106.102,945408.5248
29964,1465189.11,948199.5648,1470452.585,947141.2282,1238,4850.393701,13.0,300142.8571,1409818.218,5113.188976,Slickwater Crosslink Hybrid,61.88010204,290.6605742,367.2016959,6107.510989,53141.16207,0.2128947219999999,4.697157319,1.0,115677,Outer Well,Non-Batch Frac,Infill Child Well,Primary Frac,43.0,1468103.368,947645.6097,1470559.041,947400.6885
29965,1427048.667,943830.3695,1432361.45,943026.3158,1237,4870.07874,13.0,182857.1429,774287.1198,5191.929134,Slickwater Crosslink Hybrid,37.54706086,158.9886244,367.2016959,6107.510989,53141.16207,0.236161933,4.234382687,1.0,113967,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1429988.59,943550.5845,1432414.073,943332.1621
29966,1543527.159,952053.3697,1552081.494,950660.6087,1238,7795.275591,13.0,225000.0,1362868.711,5098.425197,Slickwater Crosslink Hybrid,28.86363636,174.8326528,367.2016959,6107.510989,53141.16207,0.165092938,6.057194271,1.5,101213,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,43.0,1548197.648,951567.6529,1552140.916,951149.0832
29968,1437492.13,939568.3128,1442430.7769999998,938821.4914,1237,4525.590551,13.0,144857.1429,629114.0974,5233.267717000001,Slickwater Crosslink Hybrid,32.00845088,139.0125974,367.2016959,6107.510989,53141.16207,0.230255757,4.342996727,1.0,105466,Outer Well,Unknown,Infill Child Well,Primary Frac,43.0,1440284.265,939307.9791,1442497.7980000002,939107.7052
29969,1440424.76,958433.4617,1445337.334,957684.6852,1237,4405.511811,13.0,143714.2857,640041.5991,5187.992126,Slickwater Crosslink Hybrid,32.62147325,145.2820073,367.2016959,6107.510989,53141.16207,0.224538977,4.453569775,1.0,117044,Inner Well,Unknown,Infill Child Well,Primary Frac,43.0,1443177.771,958167.2398,1445367.603,957965.1871
29970,1458574.9330000002,976166.666,1464179.9530000002,975609.5133,1050,4687.992126,13.0,179000.0,640041.5991,5126.968504,Slickwater Crosslink Hybrid,38.18265799,145.2820073,367.2016959,6107.510989,53141.16207,0.224538977,4.453569775,1.0,115779,Standalone Well,Unknown,Standalone Well,Primary Frac,43.0,1461731.364,976150.7319,1464177.496,975925.5932
29972,1493477.134,1029399.356,1488481.924,1030045.439,1238,4430.11811,13.0,179000.0,640041.5991,5330.708661,Slickwater Crosslink Hybrid,38.18265799,145.2820073,367.2016959,6107.510989,53141.16207,0.224538977,4.453569775,1.0,112374,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,54.0,1490562.331,1029538.069,1488455.488,1029761.788
29973,1547943.38,963158.3732,1553759.258,962262.079,1211,4786.417323,13.0,140000.0,590216.4723,5033.464567,Slickwater Crosslink Hybrid,29.24943451,123.3107004,367.2016959,6107.510989,53141.16207,0.237201106,4.215831945,1.0,115988,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,67.0,1551364.753,962832.6706,1553878.216,962604.9343
29974,1496630.092,943270.9776,1491653.376,944037.8413,1237,4465.551181,13.0,143571.4286,642568.0994,5197.834646,Slickwater Crosslink Hybrid,32.15088636,143.8944653,367.2016959,6107.510989,53141.16207,0.223433794,4.475598703,1.0,104540,Standalone Well,Unknown,Standalone Well,Primary Frac,67.0,1493827.15,943535.3532,1491623.2880000002,943753.0595
29975,1430802.23,930736.7254,1438395.5569999998,929576.6164,1237,7391.732282999999,13.0,232000.0,969354.65,5206.692913,Slickwater Crosslink Hybrid,31.38641811,131.1403894,367.2016959,6107.510989,53141.16207,0.2393344889999999,4.178252802,1.5,115727,Standalone Well,Unknown,Standalone Well,Primary Frac,67.0,1434871.233,930357.4961,1438444.5369999998,930009.7295
29976,1456525.801,926850.5715,1461911.914,926114.8122,1238,4507.874016,13.0,300714.2857,1408965.718,5253.937008,Slickwater Crosslink Hybrid,66.70867124,312.5565872,367.2016959,6107.510989,53141.16207,0.2134291,4.685396687,1.0,100057,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,64.0,1459714.98,926599.7615,1461995.5380000002,926382.5181
29977,1459819.481,945171.935,1467288.063,943915.0491,1238,7007.874016,13.0,183000.0,1078335.167,5100.393701,Slickwater Crosslink Hybrid,26.11348315,153.8747935,367.2016959,6107.510989,53141.16207,0.169706048,5.892541896,1.5,102069,Inner Well,Non-Batch Frac,Infill Child Well,Primary Frac,50.0,1463944.695,944670.0035,1467392.64,944266.7875
29978,1434432.8280000002,1028546.101,1467288.063,943915.0491,1028,5629.92126,13.0,157142.8571,1078335.167,5890.748031,Slickwater Crosslink Hybrid,27.91208791,153.8747935,367.2016959,6107.510989,53141.16207,0.169706048,5.892541896,1.0,100756,Standalone Well,Unknown,Standalone Well,Primary Frac,50.0,1433985.362,1024886.919,1433685.104,1021921.619
29980,1439621.1509999998,938578.5499,1432058.688,939723.6407,1237,7388.779528,13.0,227000.0,1004167.655,5245.07874,Slickwater Crosslink Hybrid,30.72225922,135.9044009,367.2016959,6107.510989,53141.16207,0.226057869,4.423646059,1.5,104519,Outer Well,Unknown,Sibling Well,Primary Frac,50.0,1435523.4619999998,938951.9055,1431987.174,939275.091
29984,1454941.981,951814.0219,1460344.275,950362.335,1050,4898.622047,13.0,196285.7143,1299737.201,5124.015748,Slickwater Crosslink Hybrid,40.069577200000005,265.327104,367.2016959,6107.510989,53141.16207,0.15101954,6.621659686,1.0,103921,Inner Well,Non-Batch Frac,Infill Child Well,Primary Frac,76.0,1457919.573,950932.0215,1460415.117,950673.6903
29985,1455088.698,949947.8571,1460160.744,949398.7975,1050,4327.755906,13.0,177571.4286,1007655.156,5131.8897640000005,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,102374,Inner Well,Unknown,Infill Child Well,Primary Frac,76.0,1457891.6530000002,949895.2617,1460178.616,949687.0302
29986,1455228.742,950335.5826,1460160.744,949398.7975,1050,4983.267717000001,13.0,177571.4286,1007655.156,5171.259843,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,114124,Inner Well,Unknown,Infill Child Well,Primary Frac,76.0,1452355.475,951306.1182,1449822.3930000002,951578.2835
29987,1507496.799,1011624.943,1460160.744,949398.7975,1094,4601.377953,13.0,177571.4286,1007655.156,5276.574803,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,115107,Standalone Well,Unknown,Standalone Well,Primary Frac,76.0,1504352.199,1012136.381,1501947.261,1012375.945
29988,1455246.738,950332.8428,1448878.254,950856.1103,1050,5768.700787,13.0,177571.4286,1007655.156,5248.0314960000005,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,114124,Inner Well,Unknown,Infill Child Well,Primary Frac,76.0,1451838.28,950204.2093,1448863.367,950488.1333
29989,1506636.5180000002,1005903.283,1501074.967,1006652.121,1094,4677.165354,13.0,177571.4286,1007655.156,5309.055118,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,111871,Standalone Well,Unknown,Standalone Well,Primary Frac,76.0,1503427.7969999998,1006060.812,1501046.664,1006335.82
29991,1470925.209,951647.2829,1466309.258,952846.2223,1153,4633.858268,13.0,177571.4286,1007655.156,5257.874016,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,111337,Inner Well,Unknown,Sibling Well,Primary Frac,76.0,1468403.88,952393.07,1466250.7969999998,952582.4946
29992,1443426.794,928250.0388,1438496.929,929006.4018,1153,4904.527559,13.0,177571.4286,1007655.156,5198.818898,Slickwater Crosslink Hybrid,41.03083271,232.8354875,367.2016959,6107.510989,53141.16207,0.176222418,5.6746468960000005,1.0,106729,Standalone Well,Unknown,Standalone Well,Primary Frac,76.0,1440605.217,928529.9451,1438465.707,928723.9773
29993,1459156.9430000002,976263.5534,1454005.535,977594.3404,1153,4801.1811020000005,12.0,72864.28571,531386.5822,5157.480315,Slickwater Crosslink Hybrid,15.17632519,110.6783041,400.0984252,6072.023810000001,44282.21519,0.137121049,7.292826342000001,1.0,113008,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,47.0,1456350.49,977068.0519,1453943.196,977299.9685
29994,1455969.116,966083.452,1447221.066,967930.9367,1153,7272.637795000001,20.0,212391.4286,1561113.742,5187.992126,Slickwater Crosslink Hybrid,29.20418073,214.6557804,363.6318898,10619.57143,78055.68707999999,0.13605122,7.35017299,1.5,110530,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,45.0,1451004.944,967064.0907,1447139.311,967432.9046
29995,1441370.8590000002,980852.1552,1433217.9730000002,982301.8857,1050,3645.669291,20.0,212391.4286,1561113.742,5144.685039,Slickwater Crosslink Hybrid,29.20418073,214.6557804,363.6318898,10619.57143,78055.68707999999,0.13605122,7.35017299,1.0,101248,Standalone Well,Unknown,Standalone Well,Primary Frac,45.0,1436710.395,981511.6976,1433084.323,981838.2557
29996,1437849.274,942186.3672,1442819.796,941431.212,1237,4547.244094,20.0,193714.2857,775403.12,5096.456693,Slickwater Crosslink Hybrid,42.60037106,170.52155190000002,363.6318898,10619.57143,78055.68707999999,0.24982397,4.002818466,1.0,108931,Standalone Well,Unknown,Standalone Well,Primary Frac,45.0,1440640.092,941922.422,1442850.5180000002,941717.5109
29997,1434365.1,956076.3604,1426674.685,957250.8896,1237,7341.535433,20.0,261571.4286,1090781.669,5118.110236,Slickwater Crosslink Hybrid,35.62898129,148.5767764,363.6318898,10619.57143,78055.68707999999,0.2398018189999999,4.170110148,1.5,109150,Outer Well,Unknown,Infill Child Well,Primary Frac,45.0,1430083.379,956481.0879,1426624.876,956812.522
29999,1444186.4840000002,946570.4308,1438587.149,947428.2083,1237,4929.133858,20.0,180285.7143,686123.1062,5189.96063,Slickwater Crosslink Hybrid,36.57553628,139.19749919999998,363.6318898,10619.57143,78055.68707999999,0.26276001,3.805754155,1.0,114956,Outer Well,Unknown,Infill Child Well,Primary Frac,45.0,1441027.9219999998,946869.6101,1438550.096,947110.1732
30000,1532992.361,929855.389,1524916.354,930928.2515,1238,6855.314961,20.0,201000.0,1219788.189,5141.732282999999,Slickwater Crosslink Hybrid,29.32031587,177.9332089,363.6318898,10619.57143,78055.68707999999,0.164782707,6.068597954,1.5,116591,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,77.0,1528304.644,930117.3361,1524817.686,930516.3338
30001,1488842.5669999998,1019153.065,1524916.354,930928.2515,1238,7253.937008,20.0,201000.0,415818.5644,5312.007874,Slickwater Crosslink Hybrid,29.32031587,57.32315623,363.6318898,10619.57143,78055.68707999999,0.164782707,6.068597954,1.5,106739,Standalone Well,Unknown,Standalone Well,Primary Frac,77.0,1493649.69,1018637.99,1497302.314,1018283.554
30002,1471078.11,1019482.256,1465536.094,1019280.742,1238,4905.511811,20.0,201000.0,415818.5644,5275.590551,Slickwater Crosslink Hybrid,29.32031587,57.32315623,363.6318898,10619.57143,78055.68707999999,0.164782707,6.068597954,1.0,101116,Standalone Well,Non-Batch Frac,Standalone Well,Primary Frac,53.0,1467961.32,1018840.88,1465492.2019999998,1019009.958
30004,1473442.634,929498.2935,1478556.467,929660.6217,1137,4560.03937,20.0,279857.1429,1276700.507,5227.362204999999,Slickwater Crosslink Hybrid,61.37165058,279.97576410000005,363.6318898,10619.57143,78055.68707999999,0.21920344,4.561972205,1.0,103862,Inner Well,Batch-Sequential Frac,Infill Child Well,Primary Frac,86.0,1476263.294,930156.6333,1478562.564,929947.5141
